Included,userid,userid_y,category,Pi_alters_ratio,USLR,SLR,dataset
8,494.0,6581.0,SW-24H-MFN,1.0315056969491083,0.3966165413533835,0.6179775280898876,Gowalla
9,494.0,6598.0,SW-24H-MFN,1.053604590794332,0.4097744360902256,0.6685393258426966,Gowalla
10,494.0,4513.0,SW-24H-MFN,1.0632354386390157,0.4097744360902256,0.6955056179775281,Gowalla
1,510.0,504.0,SW-24H-MFN,0.9122425878124728,0.08151093439363817,0.07633587786259542,Gowalla
2,510.0,3372.0,SW-24H-MFN,0.9419305912117598,0.16302186878727634,0.1406761177753544,Gowalla
3,510.0,249.0,SW-24H-MFN,0.937272511246426,0.20675944333996024,0.2159214830970556,Gowalla
4,510.0,29242.0,SW-24H-MFN,0.9757993394608734,0.24055666003976145,0.27262813522355506,Gowalla
5,510.0,511.0,SW-24H-MFN,0.9884050219736508,0.2445328031809145,0.29225736095965105,Gowalla
6,510.0,4743.0,SW-24H-MFN,0.9885031487026964,0.2544731610337972,0.3151581243184297,Gowalla
7,510.0,2754.0,SW-24H-MFN,0.9903498307645264,0.26043737574552683,0.33151581243184297,Gowalla
8,510.0,312.0,SW-24H-MFN,0.9854319697329956,0.294234592445328,0.4078516902944384,Gowalla
9,510.0,2899.0,SW-24H-MFN,0.9933973520351184,0.3001988071570577,0.430752453653217,Gowalla
10,510.0,204.0,SW-24H-MFN,1.0173876996476054,0.3101391650099404,0.4732824427480916,Gowalla
1,511.0,38216.0,SW-24H-MFN,0.2420404223671229,0.05960264900662252,0.0815450643776824,Gowalla
2,511.0,459.0,SW-24H-MFN,0.3578414970385717,0.0728476821192053,0.15450643776824036,Gowalla
3,511.0,107604.0,SW-24H-MFN,0.4974152967344695,0.08609271523178808,0.21888412017167386,Gowalla
4,511.0,227.0,SW-24H-MFN,0.5320780421919624,0.09933774834437084,0.27896995708154504,Gowalla
5,511.0,11601.0,SW-24H-MFN,0.5982137789928886,0.12582781456953646,0.3562231759656652,Gowalla
6,511.0,6089.0,SW-24H-MFN,0.6349224485973293,0.12582781456953646,0.4248927038626609,Gowalla
7,511.0,1409.0,SW-24H-MFN,0.6339686966258798,0.12582781456953646,0.4678111587982833,Gowalla
8,511.0,4560.0,SW-24H-MFN,0.6758800525225858,0.1456953642384106,0.5364806866952789,Gowalla
9,511.0,8612.0,SW-24H-MFN,0.6861281603843952,0.1456953642384106,0.5836909871244635,Gowalla
10,511.0,34630.0,SW-24H-MFN,0.7673197359307049,0.18543046357615892,0.6566523605150214,Gowalla
1,515.0,267.0,SW-24H-MFN,0.8351804437509238,0.3172866520787746,0.489252814738997,Gowalla
2,515.0,350.0,SW-24H-MFN,0.9229054494800611,0.3610503282275711,0.8188331627430911,Gowalla
3,515.0,573.0,SW-24H-MFN,0.9545658412894966,0.3916849015317287,1.119754350051177,Gowalla
4,515.0,547.0,SW-24H-MFN,0.9807470249780218,0.4113785557986871,1.316274309109519,Gowalla
5,515.0,535.0,SW-24H-MFN,1.0106188145393509,0.4442013129102845,1.5220061412487205,Gowalla
6,515.0,138.0,SW-24H-MFN,1.050987545097629,0.4617067833698031,1.8014329580348003,Gowalla
7,515.0,456.0,SW-24H-MFN,1.0758785939108861,0.5054704595185996,1.9682702149437048,Gowalla
8,515.0,4216.0,SW-24H-MFN,1.0857558875489055,0.5142231947483589,2.165813715455476,Gowalla
9,515.0,172.0,SW-24H-MFN,1.1131011355906544,0.5251641137855579,2.3039918116683724,Gowalla
10,515.0,335.0,SW-24H-MFN,1.1255333070492863,0.5251641137855579,2.4994882292732856,Gowalla
1,521.0,5242.0,SW-24H-MFN,0.8421445651052528,0.11571428571428573,0.07463524130190796,Gowalla
2,521.0,476.0,SW-24H-MFN,0.8376053362916586,0.15857142857142856,0.1015712682379349,Gowalla
3,521.0,34749.0,SW-24H-MFN,0.8456053812598945,0.20285714285714285,0.12794612794612795,Gowalla
4,521.0,335.0,SW-24H-MFN,0.8357280675761263,0.22428571428571428,0.17003367003367004,Gowalla
5,521.0,428.0,SW-24H-MFN,0.8325716904647694,0.25,0.20033670033670034,Gowalla
6,521.0,256.0,SW-24H-MFN,0.8295016711731716,0.25,0.22053872053872053,Gowalla
7,521.0,6598.0,SW-24H-MFN,0.8305919187455909,0.25142857142857145,0.2356902356902357,Gowalla
8,521.0,11936.0,SW-24H-MFN,0.8327649932919795,0.2642857142857143,0.24803591470258135,Gowalla
9,521.0,34764.0,SW-24H-MFN,0.8406371620752989,0.27285714285714285,0.26936026936026936,Gowalla
10,521.0,172.0,SW-24H-MFN,0.8392732615524752,0.2742857142857143,0.3007856341189675,Gowalla
1,531.0,7429.0,SW-24H-MFN,1.317651893923567,0.05956471935853379,0.061188811188811185,Gowalla
2,531.0,96.0,SW-24H-MFN,1.3771470944237425,0.09049255441008018,0.08653846153846154,Gowalla
3,531.0,4743.0,SW-24H-MFN,1.3236342278643167,0.10423825887743414,0.10926573426573427,Gowalla
4,531.0,428.0,SW-24H-MFN,1.238560033997612,0.1099656357388316,0.13374125874125875,Gowalla
5,531.0,19061.0,SW-24H-MFN,1.2585642091443274,0.12027491408934707,0.15996503496503495,Gowalla
6,531.0,5576.0,SW-24H-MFN,1.143587643482507,0.12485681557846505,0.18269230769230768,Gowalla
7,531.0,4627.0,SW-24H-MFN,1.0762579117397095,0.12829324169530354,0.20367132867132867,Gowalla
8,531.0,3623.0,SW-24H-MFN,1.109680313767948,0.13287514318442153,0.22465034965034966,Gowalla
9,531.0,1405.0,SW-24H-MFN,1.112921665334981,0.13745704467353953,0.24562937062937065,Gowalla
10,531.0,116.0,SW-24H-MFN,1.0589367591482892,0.13974799541809851,0.27097902097902105,Gowalla
1,533.0,89.0,SW-24H-MFN,0.8864292866957736,0.14285714285714285,0.20451693851944794,Gowalla
2,533.0,4781.0,SW-24H-MFN,0.9378174424824748,0.21031746031746032,0.36888331242158096,Gowalla
3,533.0,486.0,SW-24H-MFN,0.9133424132269892,0.2996031746031746,0.4742785445420326,Gowalla
4,533.0,5144.0,SW-24H-MFN,0.9678863987701096,0.30753968253968256,0.5533249686323714,Gowalla
5,533.0,4867.0,SW-24H-MFN,1.0590292432640998,0.3273809523809524,0.7013801756587202,Gowalla
6,533.0,4690.0,SW-24H-MFN,1.0677743118767158,0.3551587301587302,0.875784190715182,Gowalla
7,533.0,38216.0,SW-24H-MFN,1.0883538221911522,0.375,0.9109159347553324,Gowalla
8,533.0,125.0,SW-24H-MFN,1.1236729600362816,0.39880952380952384,1.0614805520702637,Gowalla
9,533.0,3229.0,SW-24H-MFN,1.1568251137168122,0.4246031746031746,1.2057716436637391,Gowalla
10,533.0,236.0,SW-24H-MFN,1.1826545932635673,0.42857142857142855,1.2672521957340026,Gowalla
1,535.0,547.0,SW-24H-MFN,0.6878119285555864,0.1072961373390558,0.2641843971631206,Gowalla
2,535.0,573.0,SW-24H-MFN,0.4024545755583979,0.1888412017167382,0.5141843971631206,Gowalla
3,535.0,515.0,SW-24H-MFN,0.5637144005699866,0.2832618025751073,0.8705673758865248,Gowalla
4,535.0,267.0,SW-24H-MFN,0.5812329972396558,0.33905579399141633,1.24468085106383,Gowalla
5,535.0,327.0,SW-24H-MFN,0.6136220187739532,0.3562231759656652,1.3882978723404256,Gowalla
6,535.0,66.0,SW-24H-MFN,0.6451168981230286,0.3605150214592275,1.5531914893617018,Gowalla
7,535.0,10290.0,SW-24H-MFN,0.8110430687595891,0.5236051502145923,1.7269503546099292,Gowalla
8,535.0,350.0,SW-24H-MFN,0.8226787895027093,0.5536480686695279,2.092198581560284,Gowalla
9,535.0,456.0,SW-24H-MFN,0.8345766236156374,0.5536480686695279,2.232269503546099,Gowalla
10,535.0,375.0,SW-24H-MFN,0.8458063296516115,0.5579399141630901,2.368794326241135,Gowalla
1,547.0,535.0,SW-24H-MFN,0.5466634074885205,0.18248175182481752,0.4584615384615385,Gowalla
2,547.0,515.0,SW-24H-MFN,0.7999849556224589,0.3357664233576642,1.0492307692307692,Gowalla
3,547.0,573.0,SW-24H-MFN,0.7654843719405463,0.35036496350364965,1.4307692307692308,Gowalla
4,547.0,267.0,SW-24H-MFN,0.7811709051926012,0.4087591240875912,2.0184615384615383,Gowalla
5,547.0,350.0,SW-24H-MFN,0.8139476750802412,0.4379562043795621,2.5723076923076924,Gowalla
6,547.0,66.0,SW-24H-MFN,0.8331818278346549,0.4379562043795621,2.8307692307692314,Gowalla
7,547.0,327.0,SW-24H-MFN,0.8417239205988908,0.4452554744525548,3.055384615384616,Gowalla
8,547.0,52.0,SW-24H-MFN,0.8589820430461838,0.4744525547445255,3.2646153846153845,Gowalla
9,547.0,375.0,SW-24H-MFN,0.8724217907259048,0.5109489051094891,3.4615384615384617,Gowalla
10,547.0,0.0,SW-24H-MFN,0.8840292748091124,0.5109489051094891,3.655384615384616,Gowalla
1,557.0,66.0,SW-24H-MFN,0.6540084369295176,0.1568627450980392,0.2857142857142857,Gowalla
2,557.0,267.0,SW-24H-MFN,0.541522438809974,0.3235294117647059,0.76,Gowalla
3,557.0,535.0,SW-24H-MFN,0.6602740054737508,0.35294117647058826,1.0171428571428571,Gowalla
4,557.0,547.0,SW-24H-MFN,0.7653201392777339,0.3627450980392157,1.2857142857142858,Gowalla
5,557.0,327.0,SW-24H-MFN,0.7945464914015681,0.3627450980392157,1.52,Gowalla
6,557.0,559.0,SW-24H-MFN,0.8728916958139896,0.4215686274509804,1.8914285714285717,Gowalla
7,557.0,515.0,SW-24H-MFN,0.906638816613896,0.4509803921568628,2.3542857142857136,Gowalla
8,557.0,0.0,SW-24H-MFN,0.9519043818693133,0.4607843137254902,2.6342857142857143,Gowalla
9,557.0,456.0,SW-24H-MFN,0.9712486213053052,0.4607843137254902,2.9257142857142857,Gowalla
10,557.0,52.0,SW-24H-MFN,0.9886345074781908,0.4705882352941176,3.2342857142857144,Gowalla
1,559.0,138.0,SW-24H-MFN,0.31638013022046313,0.20180722891566266,0.199203187250996,Gowalla
2,559.0,557.0,SW-24H-MFN,0.4914398104469042,0.26506024096385544,0.3286852589641434,Gowalla
3,559.0,6112.0,SW-24H-MFN,0.6121298676444582,0.2921686746987952,0.4223107569721116,Gowalla
4,559.0,4211.0,SW-24H-MFN,0.6647609576750841,0.2981927710843373,0.4561752988047809,Gowalla
5,559.0,257.0,SW-24H-MFN,0.7274870525145715,0.3042168674698795,0.4860557768924303,Gowalla
6,559.0,106764.0,SW-24H-MFN,0.7429343987178509,0.3102409638554217,0.4920318725099602,Gowalla
7,559.0,1985.0,SW-24H-MFN,0.7723002451507712,0.3132530120481928,0.5159362549800797,Gowalla
8,559.0,5837.0,SW-24H-MFN,0.7953286576067158,0.3132530120481928,0.5378486055776892,Gowalla
9,559.0,5518.0,SW-24H-MFN,0.8053857986814777,0.3132530120481928,0.5577689243027888,Gowalla
10,559.0,2489.0,SW-24H-MFN,0.8166584080630791,0.3132530120481928,0.5737051792828686,Gowalla
1,573.0,4216.0,SW-24H-MFN,0.6577875843539425,0.19246861924686195,0.3036649214659686,Gowalla
2,573.0,535.0,SW-24H-MFN,0.7318777942043181,0.198047419804742,0.3856893542757417,Gowalla
3,573.0,515.0,SW-24H-MFN,0.7775301323178524,0.2301255230125523,0.5567190226876091,Gowalla
4,573.0,267.0,SW-24H-MFN,0.7593869002316922,0.2482566248256625,0.7393833624200117,Gowalla
5,573.0,547.0,SW-24H-MFN,0.7771470006205874,0.2496513249651325,0.8115183246073299,Gowalla
6,573.0,375.0,SW-24H-MFN,0.7954434943659788,0.2496513249651325,0.8737638161721931,Gowalla
7,573.0,66.0,SW-24H-MFN,0.8095458182092752,0.2496513249651325,0.9435718440954044,Gowalla
8,573.0,327.0,SW-24H-MFN,0.8152315545129712,0.2496513249651325,0.97847585805701,Gowalla
9,573.0,456.0,SW-24H-MFN,0.8234523342566951,0.2496513249651325,1.0232693426410704,Gowalla
10,573.0,350.0,SW-24H-MFN,0.8034518260163392,0.2524407252440725,1.1396160558464223,Gowalla
1,577.0,499.0,SW-24H-MFN,0.5248656292352455,0.038461538461538464,0.028571428571428567,Gowalla
2,577.0,9196.0,SW-24H-MFN,0.6549858369098348,0.0989010989010989,0.08214285714285714,Gowalla
3,577.0,25894.0,SW-24H-MFN,0.6907066917465678,0.10989010989010987,0.09642857142857143,Gowalla
4,577.0,8154.0,SW-24H-MFN,0.6958489718356494,0.1153846153846154,0.11071428571428572,Gowalla
5,577.0,19061.0,SW-24H-MFN,0.7106446254145828,0.12912087912087913,0.14107142857142854,Gowalla
6,577.0,7557.0,SW-24H-MFN,0.7446939928681753,0.15934065934065933,0.1875,Gowalla
7,577.0,3675.0,SW-24H-MFN,0.7421292835934099,0.16483516483516486,0.20357142857142854,Gowalla
8,577.0,217.0,SW-24H-MFN,0.7936633180308208,0.17032967032967036,0.23035714285714284,Gowalla
9,577.0,13399.0,SW-24H-MFN,0.8037030339257615,0.17307692307692307,0.24285714285714285,Gowalla
10,577.0,96.0,SW-24H-MFN,0.8181912392029289,0.17857142857142858,0.26964285714285713,Gowalla
1,578.0,36350.0,SW-24H-MFN,0.7795153109535493,0.026004728132387703,0.0508641975308642,Gowalla
2,578.0,4714.0,SW-24H-MFN,0.8014351826743021,0.05200945626477541,0.06419753086419754,Gowalla
3,578.0,47783.0,SW-24H-MFN,0.8063367958701839,0.056737588652482275,0.07160493827160494,Gowalla
4,578.0,11720.0,SW-24H-MFN,0.8080609646232115,0.06264775413711582,0.08,Gowalla
5,578.0,6696.0,SW-24H-MFN,0.8131043902824241,0.06264775413711582,0.08395061728395062,Gowalla
6,578.0,44565.0,SW-24H-MFN,0.8170539197530293,0.06264775413711582,0.08691358024691358,Gowalla
7,578.0,13772.0,SW-24H-MFN,0.8427527587274818,0.08156028368794327,0.09728395061728397,Gowalla
8,578.0,2242.0,SW-24H-MFN,0.8500740267437944,0.09810874704491726,0.11851851851851852,Gowalla
9,578.0,12666.0,SW-24H-MFN,0.8509389243604241,0.09810874704491726,0.12148148148148147,Gowalla
10,578.0,28094.0,SW-24H-MFN,0.8539434309729547,0.09929078014184398,0.1259259259259259,Gowalla
1,584.0,6035.0,SW-24H-MFN,0.6766368330091187,0.22305764411027568,0.15805243445692885,Gowalla
2,584.0,6040.0,SW-24H-MFN,0.7814732027786254,0.2932330827067669,0.26217228464419473,Gowalla
3,584.0,614.0,SW-24H-MFN,0.9349855325782496,0.3483709273182957,0.3640449438202247,Gowalla
4,584.0,6455.0,SW-24H-MFN,0.9694118432098536,0.3583959899749373,0.4367041198501873,Gowalla
5,584.0,6027.0,SW-24H-MFN,1.0002144406557705,0.42857142857142855,0.5288389513108614,Gowalla
6,584.0,219.0,SW-24H-MFN,1.0020481900204707,0.4511278195488722,0.5842696629213483,Gowalla
7,584.0,6036.0,SW-24H-MFN,1.0085706119791786,0.468671679197995,0.6322097378277154,Gowalla
8,584.0,6025.0,SW-24H-MFN,1.0528813188351915,0.543859649122807,0.7258426966292135,Gowalla
9,584.0,6453.0,SW-24H-MFN,1.0744205080781717,0.6115288220551378,0.8629213483146068,Gowalla
10,584.0,6424.0,SW-24H-MFN,1.0742884263714227,0.6215538847117794,0.9303370786516854,Gowalla
1,859.0,39703.0,SW-24H-MFN,0.6467991969693571,0.052910052910052914,0.0397456279809221,Gowalla
2,859.0,34325.0,SW-24H-MFN,0.9310129046741116,0.1164021164021164,0.09379968203497616,Gowalla
3,859.0,511.0,SW-24H-MFN,0.9404652695487798,0.13227513227513227,0.12241653418124004,Gowalla
4,859.0,6089.0,SW-24H-MFN,0.9562758730142992,0.1455026455026455,0.15421303656597773,Gowalla
5,859.0,459.0,SW-24H-MFN,0.96197653250455,0.1507936507936508,0.1812400635930048,Gowalla
6,859.0,1999.0,SW-24H-MFN,0.9242518407783424,0.16137566137566134,0.2146263910969793,Gowalla
7,859.0,11601.0,SW-24H-MFN,0.948285371104624,0.16402116402116398,0.2352941176470588,Gowalla
8,859.0,3623.0,SW-24H-MFN,0.9467522822643408,0.17195767195767195,0.2591414944356121,Gowalla
9,859.0,29242.0,SW-24H-MFN,0.9276557713151948,0.18253968253968253,0.2972972972972973,Gowalla
10,859.0,4560.0,SW-24H-MFN,0.9304734084937142,0.1851851851851852,0.3195548489666137,Gowalla
1,914.0,4937.0,SW-24H-MFN,0.5001213409091799,0.13849765258215962,0.11516533637400228,Gowalla
2,914.0,4487.0,SW-24H-MFN,0.5373632166194067,0.15023474178403756,0.14709236031927025,Gowalla
3,914.0,459.0,SW-24H-MFN,0.5758151687538577,0.1596244131455399,0.16875712656784492,Gowalla
4,914.0,33157.0,SW-24H-MFN,0.6653531759596991,0.1807511737089202,0.20410490307867726,Gowalla
5,914.0,29242.0,SW-24H-MFN,0.69605733104568,0.19718309859154928,0.2428734321550741,Gowalla
6,914.0,39697.0,SW-24H-MFN,0.7558850568839275,0.22535211267605634,0.2839224629418472,Gowalla
7,914.0,32332.0,SW-24H-MFN,0.7728531948131911,0.2370892018779343,0.3112884834663626,Gowalla
8,914.0,511.0,SW-24H-MFN,0.7779977450946289,0.2370892018779343,0.3261117445838084,Gowalla
9,914.0,4226.0,SW-24H-MFN,0.7864922564935751,0.23943661971830985,0.34891676168757124,Gowalla
10,914.0,1405.0,SW-24H-MFN,0.7938603322182054,0.24647887323943665,0.3774230330672748,Gowalla
1,956.0,10837.0,SW-24H-MFN,1.2327955323401465,0.08292978208232446,0.08457142857142858,Gowalla
2,956.0,212.0,SW-24H-MFN,1.9528324885137676,0.09745762711864407,0.11314285714285716,Gowalla
3,956.0,2319.0,SW-24H-MFN,2.3188719615880657,0.14346246973365614,0.18171428571428566,Gowalla
4,956.0,2241.0,SW-24H-MFN,2.5555950227119433,0.1549636803874092,0.21828571428571428,Gowalla
5,956.0,16356.0,SW-24H-MFN,2.6545471360631514,0.15920096852300242,0.23885714285714285,Gowalla
6,956.0,3499.0,SW-24H-MFN,2.713864416034294,0.17493946731234866,0.26057142857142856,Gowalla
7,956.0,17765.0,SW-24H-MFN,2.780416474551037,0.17675544794188866,0.27085714285714285,Gowalla
8,956.0,7558.0,SW-24H-MFN,2.8401297387568505,0.17675544794188866,0.28114285714285714,Gowalla
9,956.0,12395.0,SW-24H-MFN,2.9092365173639583,0.17796610169491525,0.2908571428571429,Gowalla
10,956.0,66746.0,SW-24H-MFN,2.9955730455002714,0.1815980629539952,0.3005714285714285,Gowalla
1,1108.0,8689.0,SW-24H-MFN,0.910839231521878,0.05019685039370079,0.0451089711099848,Gowalla
2,1108.0,6296.0,SW-24H-MFN,0.8476872450691048,0.06692913385826772,0.05676634566649773,Gowalla
3,1108.0,494.0,SW-24H-MFN,0.7638048143365297,0.07381889763779527,0.07247845919918905,Gowalla
4,1108.0,4743.0,SW-24H-MFN,0.7557780169945663,0.07775590551181102,0.08312214901165738,Gowalla
5,1108.0,18362.0,SW-24H-MFN,0.7591959547790746,0.08562992125984252,0.08971109984794727,Gowalla
6,1108.0,436.0,SW-24H-MFN,0.732757633132761,0.09153543307086616,0.10288900152052713,Gowalla
7,1108.0,3123.0,SW-24H-MFN,0.7073755477103736,0.09350393700787403,0.10998479472883932,Gowalla
8,1108.0,8154.0,SW-24H-MFN,0.7106120186281751,0.09547244094488187,0.11910795742524075,Gowalla
9,1108.0,8211.0,SW-24H-MFN,0.7207507912924892,0.09645669291338582,0.12620375063355296,Gowalla
10,1108.0,515.0,SW-24H-MFN,0.6927521739286482,0.0984251968503937,0.1373542828180436,Gowalla
1,1174.0,1813.0,SW-24H-MFN,1.7217683690056775,0.02741290691033695,0.023703703703703703,Gowalla
2,1174.0,654.0,SW-24H-MFN,1.7136848014547752,0.0422615648201028,0.03950617283950617,Gowalla
3,1174.0,35669.0,SW-24H-MFN,1.8327355127725156,0.050256996002284414,0.05333333333333334,Gowalla
4,1174.0,123684.0,SW-24H-MFN,1.5511546196254271,0.06853226727584237,0.0691358024691358,Gowalla
5,1174.0,535.0,SW-24H-MFN,1.6047759441463758,0.08166761850371218,0.08987654320987655,Gowalla
6,1174.0,12876.0,SW-24H-MFN,1.6265503810630777,0.11707595659623073,0.13382716049382715,Gowalla
7,1174.0,457.0,SW-24H-MFN,1.6475543702615532,0.17418617932609934,0.20839506172839506,Gowalla
8,1174.0,3165.0,SW-24H-MFN,1.6687077717579508,0.18446601941747573,0.2469135802469136,Gowalla
9,1174.0,19661.0,SW-24H-MFN,1.7116197047894528,0.1896059394631639,0.25925925925925924,Gowalla
10,1174.0,73653.0,SW-24H-MFN,1.7455167390767126,0.19189034837235866,0.2760493827160494,Gowalla
1,1405.0,38216.0,SW-24H-MFN,1.3015375307322383,0.07368421052631577,0.08222222222222222,Gowalla
2,1405.0,5219.0,SW-24H-MFN,1.132199315451608,0.14210526315789473,0.18222222222222226,Gowalla
3,1405.0,459.0,SW-24H-MFN,1.3519385811069489,0.16052631578947368,0.22666666666666666,Gowalla
4,1405.0,14874.0,SW-24H-MFN,1.4327759959929895,0.18157894736842106,0.2822222222222222,Gowalla
5,1405.0,29242.0,SW-24H-MFN,1.449229446082778,0.18947368421052632,0.3533333333333333,Gowalla
6,1405.0,32332.0,SW-24H-MFN,1.5058191763618989,0.1973684210526316,0.4111111111111111,Gowalla
7,1405.0,2754.0,SW-24H-MFN,1.4930747777694044,0.21842105263157896,0.4733333333333333,Gowalla
8,1405.0,10310.0,SW-24H-MFN,1.5074196962777475,0.22105263157894736,0.5355555555555556,Gowalla
9,1405.0,3623.0,SW-24H-MFN,1.5111897724627683,0.2236842105263158,0.5688888888888889,Gowalla
10,1405.0,2899.0,SW-24H-MFN,1.510448297035209,0.22894736842105265,0.64,Gowalla
1,1432.0,3070.0,SW-24H-MFN,0.8982952221107255,0.11029411764705882,0.3458646616541353,Gowalla
2,1432.0,434.0,SW-24H-MFN,0.9923321167740968,0.2720588235294117,0.7706766917293233,Gowalla
3,1432.0,5146.0,SW-24H-MFN,1.1290747953238431,0.4926470588235294,1.18796992481203,Gowalla
4,1432.0,5131.0,SW-24H-MFN,1.1452712055599774,0.5,1.5488721804511278,Gowalla
5,1432.0,27.0,SW-24H-MFN,1.169322991854826,0.5073529411764706,1.8646616541353385,Gowalla
6,1432.0,5143.0,SW-24H-MFN,1.1771025940400601,0.5073529411764706,2.1729323308270683,Gowalla
7,1432.0,16510.0,SW-24H-MFN,1.1826144415029365,0.5073529411764706,2.4323308270676693,Gowalla
8,1432.0,5228.0,SW-24H-MFN,1.1924673248955169,0.5073529411764706,2.661654135338346,Gowalla
9,1432.0,5155.0,SW-24H-MFN,1.1996278131201468,0.5220588235294118,2.9248120300751883,Gowalla
10,1432.0,163.0,SW-24H-MFN,1.2071704593347892,0.5514705882352942,3.097744360902256,Gowalla
1,1999.0,471.0,SW-24H-MFN,0.13830919255846594,0.07523510971786834,0.07586206896551724,Gowalla
2,1999.0,38216.0,SW-24H-MFN,0.6005200459244359,0.0877742946708464,0.12873563218390804,Gowalla
3,1999.0,2899.0,SW-24H-MFN,0.6119862519198519,0.10658307210031348,0.20689655172413796,Gowalla
4,1999.0,213.0,SW-24H-MFN,0.723657843253135,0.12225705329153605,0.2574712643678161,Gowalla
5,1999.0,11220.0,SW-24H-MFN,0.7923843582673304,0.1316614420062696,0.31494252873563217,Gowalla
6,1999.0,8154.0,SW-24H-MFN,0.8586389692779376,0.15047021943573669,0.3862068965517241,Gowalla
7,1999.0,3623.0,SW-24H-MFN,0.8696427050355483,0.1536050156739812,0.4298850574712644,Gowalla
8,1999.0,3675.0,SW-24H-MFN,0.8853191580773954,0.16300940438871472,0.4827586206896552,Gowalla
9,1999.0,494.0,SW-24H-MFN,1.2168992236256613,0.2476489028213166,0.6252873563218391,Gowalla
10,1999.0,2489.0,SW-24H-MFN,1.2405615208277359,0.25391849529780564,0.6827586206896552,Gowalla
1,2241.0,5270.0,SW-24H-MFN,0.8900817695067758,0.1026694045174538,0.11583421891604676,Gowalla
2,2241.0,5717.0,SW-24H-MFN,0.7347015885356177,0.2505133470225873,0.2964930924548353,Gowalla
3,2241.0,35811.0,SW-24H-MFN,0.7842113632682445,0.2669404517453799,0.3910733262486717,Gowalla
4,2241.0,5677.0,SW-24H-MFN,0.8692235239308606,0.3223819301848049,0.4792773645058449,Gowalla
5,2241.0,5663.0,SW-24H-MFN,0.9410500018218364,0.3634496919917865,0.6195536663124336,Gowalla
6,2241.0,5734.0,SW-24H-MFN,0.966847011507466,0.3921971252566735,0.7236981934112646,Gowalla
7,2241.0,5235.0,SW-24H-MFN,0.9988813913353156,0.4147843942505133,0.8565356004250797,Gowalla
8,2241.0,334.0,SW-24H-MFN,1.0211828704933208,0.4291581108829569,0.9436769394261424,Gowalla
9,2241.0,3380.0,SW-24H-MFN,1.050179222578103,0.4558521560574949,0.9978746014877791,Gowalla
10,2241.0,38216.0,SW-24H-MFN,1.077134572679397,0.4702258726899384,1.0435706695005311,Gowalla
1,2255.0,32332.0,SW-24H-MFN,0.44362492205905374,0.159375,0.06992230854605994,Gowalla
2,2255.0,511.0,SW-24H-MFN,0.4669143361363308,0.16875,0.08990011098779134,Gowalla
