Included,userid,userid_y,category,USLR,SLR
1,keith-robinson,sarah-harrison,SW-24H-MFN,0.5086505190311419,0.4275414563806777
2,keith-robinson,cap-watkins,SW-24H-MFN,0.19377162629757785,0.1514059120403749
3,keith-robinson,gerard-ramos,SW-24H-MFN,0.2093425605536332,0.1521268925739005
4,keith-robinson,ryan-king,SW-24H-MFN,0.2093425605536332,0.17664023071377072
5,keith-robinson,andrew-mager,SW-24H-MFN,0.2370242214532872,0.17375630857966834
6,keith-robinson,joshua-kaufman,SW-24H-MFN,0.17647058823529413,0.14708002883922133
7,keith-robinson,maya-baratz,SW-24H-MFN,0.21453287197231835,0.16077865897620763
8,keith-robinson,nate-bolt,SW-24H-MFN,0.19896193771626297,0.1362653208363374
9,keith-robinson,matt-galligan,SW-24H-MFN,0.09515570934256055,0.08002883922134102
10,keith-robinson,seth-blank,SW-24H-MFN,0.1453287197231834,0.13121845710165825
1,kevin-silverman,andy-amendola,SW-24H-MFN,0.06640625,0.14262295081967213
2,kevin-silverman,michael-disalvo,SW-24H-MFN,0.024739583333333332,0.09385245901639344
3,kevin-silverman,john-preston-jr,SW-24H-MFN,0.053385416666666664,0.10368852459016394
4,kevin-silverman,marla-mccormick,SW-24H-MFN,0.037760416666666664,0.09918032786885246
5,kevin-silverman,gcellz-guerrero,SW-24H-MFN,0.046875,0.06434426229508197
6,kevin-silverman,phil-buehler,SW-24H-MFN,0.040364583333333336,0.07213114754098361
7,kevin-silverman,kai-macmahon,SW-24H-MFN,0.07161458333333333,0.0889344262295082
8,kevin-silverman,david-stithem,SW-24H-MFN,0.036458333333333336,0.07663934426229509
9,kevin-silverman,john-mccartney,SW-24H-MFN,0.11328125,0.0610655737704918
10,kevin-silverman,robyn-stern,SW-24H-MFN,0.049479166666666664,0.04959016393442623
1,kevin-skobac,john-swartz,SW-24H-MFN,0.03217821782178218,0.09805115712545676
2,kevin-skobac,max-steinman,SW-24H-MFN,0.06311881188118812,0.057247259439707675
3,kevin-skobac,phoebe-e,SW-24H-MFN,0.14232673267326731,0.15042630937880633
4,kevin-skobac,brad-kay,SW-24H-MFN,0.053217821782178217,0.09500609013398295
5,kevin-skobac,damien-basile,SW-24H-MFN,0.14356435643564355,0.14981729598051158
6,kevin-skobac,ari-greenberg,SW-24H-MFN,0.14108910891089108,0.10657734470158343
7,kevin-skobac,vincent-lim-show-chen,SW-24H-MFN,0.03589108910891089,0.048721071863580996
8,kevin-skobac,jeffrey-blum,SW-24H-MFN,0.04950495049504951,0.06211936662606577
9,kevin-skobac,jesse-brightman,SW-24H-MFN,0.06683168316831684,0.09805115712545676
10,kevin-skobac,darrell-whitelaw,SW-24H-MFN,0.08415841584158416,0.08404384896467722
1,keynas-jeong,wungjae-hyun,SW-24H-MFN,0.30177514792899407,0.35735735735735735
2,keynas-jeong,yuina-azu,SW-24H-MFN,0.1242603550295858,0.26426426426426425
3,keynas-jeong,sang-uk-bae,SW-24H-MFN,0.023668639053254437,0.16966966966966968
4,keynas-jeong,gorekun-lee,SW-24H-MFN,0.04142011834319527,0.2132132132132132
5,keynas-jeong,leeclo,SW-24H-MFN,0.05917159763313609,0.22672672672672672
6,keynas-jeong,sung-ki-park,SW-24H-MFN,0.09467455621301775,0.2552552552552553
7,keynas-jeong,lee-soo-yeon,SW-24H-MFN,0.05325443786982249,0.13513513513513514
8,keynas-jeong,sangjun-yoon,SW-24H-MFN,0.04142011834319527,0.20270270270270271
9,keynas-jeong,sunghwan-kim,SW-24H-MFN,0.1952662721893491,0.2672672672672673
10,keynas-jeong,jeremy-kim,SW-24H-MFN,0.08875739644970414,0.17117117117117117
1,kristin-maverick,nathan-folkman,SW-24H-MFN,0.19202363367799113,0.1953727506426735
2,kristin-maverick,alli,SW-24H-MFN,0.18020679468242246,0.14652956298200515
3,kristin-maverick,meghan-keane,SW-24H-MFN,0.155096011816839,0.11225364181662383
4,kristin-maverick,yuna-park,SW-24H-MFN,0.17429837518463812,0.1293916023993145
5,kristin-maverick,caroline-mccarthy,SW-24H-MFN,0.21565731166912852,0.20394173093401885
6,kristin-maverick,damien-basile,SW-24H-MFN,0.2259970457902511,0.20308483290488433
7,kristin-maverick,mike-germano,SW-24H-MFN,0.10635155096011817,0.10882604970008569
8,kristin-maverick,indira-vaidy,SW-24H-MFN,0.15657311669128507,0.11825192802056556
9,kristin-maverick,andrea-rosen,SW-24H-MFN,0.14918759231905465,0.1456726649528706
10,kristin-maverick,anna-d,SW-24H-MFN,0.06499261447562776,0.06598114824335904
1,krystyl-b,paul-stamatiou,SW-24H-MFN,0.3099315068493151,0.22393822393822393
2,krystyl-b,ben-parr,SW-24H-MFN,0.19006849315068494,0.13976833976833977
3,krystyl-b,tina-hui,SW-24H-MFN,0.2071917808219178,0.155984555984556
4,krystyl-b,maria-ogneva,SW-24H-MFN,0.15753424657534246,0.1305019305019305
5,krystyl-b,matthew-fong,SW-24H-MFN,0.08047945205479452,0.07413127413127413
6,krystyl-b,saul-colt,SW-24H-MFN,0.04280821917808219,0.03088803088803089
7,krystyl-b,derek-overbey,SW-24H-MFN,0.10616438356164383,0.07567567567567568
8,krystyl-b,jenna-langer,SW-24H-MFN,0.04965753424657534,0.04942084942084942
9,krystyl-b,anna-d,SW-24H-MFN,0.025684931506849314,0.01776061776061776
10,krystyl-b,sarah-wulfeck,SW-24H-MFN,0.08047945205479452,0.055598455598455596
1,kushal-dave,neil-sanchala,SW-24H-MFN,0.18372093023255814,0.1811263318112633
2,kushal-dave,dolapo-falola,SW-24H-MFN,0.17209302325581396,0.1461187214611872
3,kushal-dave,jason-liszka,SW-24H-MFN,0.1325581395348837,0.1537290715372907
4,kushal-dave,justin-moore,SW-24H-MFN,0.14651162790697675,0.1415525114155251
5,kushal-dave,jason-hall7,SW-24H-MFN,0.10697674418604651,0.0867579908675799
6,kushal-dave,tony-haile,SW-24H-MFN,0.08372093023255814,0.0852359208523592
7,kushal-dave,lauren-cherney,SW-24H-MFN,0.11395348837209303,0.0928462709284627
8,kushal-dave,orli-sharaby,SW-24H-MFN,0.030232558139534883,0.0532724505327245
9,kushal-dave,nina-kjarval,SW-24H-MFN,0.046511627906976744,0.0730593607305936
10,kushal-dave,bitsy-hansen,SW-24H-MFN,0.08139534883720931,0.0624048706240487
1,kyle-cameron-studstill,damien-basile,SW-24H-MFN,0.2014218009478673,0.14688940092165897
2,kyle-cameron-studstill,amber-rae-lambke,SW-24H-MFN,0.11374407582938388,0.08755760368663594
3,kyle-cameron-studstill,devin-brown,SW-24H-MFN,0.14099526066350712,0.10195852534562212
4,kyle-cameron-studstill,matthew-caldecutt,SW-24H-MFN,0.12796208530805686,0.097926267281106
5,kyle-cameron-studstill,andrew-shults,SW-24H-MFN,0.0971563981042654,0.06566820276497695
6,kyle-cameron-studstill,carla-blumenthal,SW-24H-MFN,0.07582938388625593,0.041474654377880185
7,kyle-cameron-studstill,stuart-tracte,SW-24H-MFN,0.08293838862559241,0.06797235023041474
8,kyle-cameron-studstill,nick-douglas,SW-24H-MFN,0.16943127962085308,0.12730414746543778
9,kyle-cameron-studstill,rameet-chawla,SW-24H-MFN,0.11018957345971564,0.07661290322580645
10,kyle-cameron-studstill,rosie-siman,SW-24H-MFN,0.1338862559241706,0.10023041474654378
1,lars-bastholm,michelle-crum,SW-24H-MFN,0.22613065326633167,0.1586021505376344
2,lars-bastholm,gavin-becker,SW-24H-MFN,0.18341708542713567,0.2163978494623656
3,lars-bastholm,noah-mittman,SW-24H-MFN,0.01256281407035176,0.06451612903225806
4,lars-bastholm,mara-evans,SW-24H-MFN,0.06532663316582915,0.09408602150537634
5,lars-bastholm,diego-zambrano,SW-24H-MFN,0.06281407035175879,0.05779569892473118
6,lars-bastholm,ben-malbon,SW-24H-MFN,0.03768844221105527,0.025537634408602152
7,lars-bastholm,seth-weisfeld,SW-24H-MFN,0.0829145728643216,0.05913978494623656
8,lars-bastholm,robyn-stern,SW-24H-MFN,0.022613065326633167,0.06854838709677419
9,lars-bastholm,david-urbano,SW-24H-MFN,0.007537688442211055,0.026881720430107527
10,lars-bastholm,richie-cruz,SW-24H-MFN,0.03768844221105527,0.02956989247311828
1,laura-macleod,alexis-dorenter,SW-24H-MFN,0.2767527675276753,0.2843601895734597
2,laura-macleod,giancarlo-pitocco,SW-24H-MFN,0.23616236162361623,0.21800947867298578
3,laura-macleod,david-trahan,SW-24H-MFN,0.16236162361623616,0.17298578199052134
4,laura-macleod,vishal-sapra,SW-24H-MFN,0.22140221402214022,0.22748815165876776
5,laura-macleod,carla-blumenthal,SW-24H-MFN,0.23247232472324722,0.24644549763033174
6,laura-macleod,matt-mcgee8,SW-24H-MFN,0.0959409594095941,0.15165876777251186
7,laura-macleod,jessica01,SW-24H-MFN,0.17712177121771217,0.1848341232227488
8,laura-macleod,chris-ayres,SW-24H-MFN,0.2066420664206642,0.25355450236966826
9,laura-macleod,matt-britton,SW-24H-MFN,0.16236162361623616,0.13744075829383887
10,laura-macleod,kate-goldsmith,SW-24H-MFN,0.16236162361623616,0.17298578199052134
1,laura-nolte,richard-jones,SW-24H-MFN,0.20461095100864554,0.16729559748427672
2,laura-nolte,james-wheare,SW-24H-MFN,0.10662824207492795,0.09811320754716982
3,laura-nolte,robin-lisle,SW-24H-MFN,0.11527377521613832,0.11572327044025157
4,laura-nolte,toby-padilla,SW-24H-MFN,0.09221902017291066,0.08176100628930817
5,laura-nolte,micha-bus,SW-24H-MFN,0.08069164265129683,0.07924528301886792
6,laura-nolte,ben-xo,SW-24H-MFN,0.09798270893371758,0.0880503144654088
7,laura-nolte,banse,SW-24H-MFN,0.10951008645533142,0.09056603773584905
8,laura-nolte,sol-plant,SW-24H-MFN,0.037463976945244955,0.04025157232704402
9,laura-nolte,maribel-castellanos,SW-24H-MFN,0.025936599423631124,0.01761006289308176
10,laura-nolte,tim-sell,SW-24H-MFN,0.1037463976945245,0.08176100628930817
1,lawrence-lewitinn,alli,SW-24H-MFN,0.1469387755102041,0.11674008810572688
2,lawrence-lewitinn,micah-craig,SW-24H-MFN,0.12857142857142856,0.1013215859030837
3,lawrence-lewitinn,lockhart-steele,SW-24H-MFN,0.1326530612244898,0.1013215859030837
4,lawrence-lewitinn,samantha-moore,SW-24H-MFN,0.12857142857142856,0.10572687224669604
5,lawrence-lewitinn,brian-van-nieuwenhoven,SW-24H-MFN,0.17142857142857143,0.14096916299559473
6,lawrence-lewitinn,john-fewell,SW-24H-MFN,0.044897959183673466,0.02973568281938326
7,lawrence-lewitinn,andrea-rosen,SW-24H-MFN,0.17755102040816326,0.13325991189427314
8,lawrence-lewitinn,summer-bedard,SW-24H-MFN,0.11632653061224489,0.0881057268722467
9,lawrence-lewitinn,zach-klein,SW-24H-MFN,0.0836734693877551,0.05616740088105727
10,lawrence-lewitinn,jason-liszka,SW-24H-MFN,0.08979591836734693,0.06828193832599119
1,lindsey-lanpher,jesse-brightman,SW-24H-MFN,0.07014388489208633,0.15263157894736842
2,lindsey-lanpher,chris-gee,SW-24H-MFN,0.012589928057553957,0.07105263157894737
3,lindsey-lanpher,megan-penmann,SW-24H-MFN,0.16546762589928057,0.08355263157894736
4,lindsey-lanpher,techgurujeff,SW-24H-MFN,0.0017985611510791368,0.04802631578947368
5,lindsey-lanpher,dina-fierro,SW-24H-MFN,0.08812949640287769,0.09736842105263158
6,lindsey-lanpher,miriam-ryan,SW-24H-MFN,0.07553956834532374,0.10197368421052631
7,lindsey-lanpher,blanca-del-castillo,SW-24H-MFN,0.06474820143884892,0.06710526315789474
8,lindsey-lanpher,regina-walton,SW-24H-MFN,0.06654676258992806,0.0993421052631579
9,lindsey-lanpher,theresa-ganchorre,SW-24H-MFN,0.050359712230215826,0.056578947368421055
10,lindsey-lanpher,brian-papa,SW-24H-MFN,0.05755395683453238,0.08092105263157895
1,lisa-lang,craig-anderson3,SW-24H-MFN,0.11940298507462686,0.11195240670632775
2,lisa-lang,danny-pentland,SW-24H-MFN,0.057569296375266525,0.15143320713899405
3,lisa-lang,fox-woods,SW-24H-MFN,0.07462686567164178,0.030827474310438075
4,lisa-lang,kate-kendall,SW-24H-MFN,0.03624733475479744,0.014602487831260141
5,lisa-lang,matt-balara,SW-24H-MFN,0.010660980810234541,0.0037858301784748512
6,lisa-lang,anthony-guthridge,SW-24H-MFN,0.03837953091684435,0.01568415359653867
7,lisa-lang,lachlan-donald,SW-24H-MFN,0.046908315565031986,0.030827474310438075
8,lisa-lang,nikki-bannatyne,SW-24H-MFN,0.04051172707889126,0.012979989183342347
9,lisa-lang,andrew-green,SW-24H-MFN,0.05543710021321962,0.018929150892374257
10,lisa-lang,lucas-sherwood,SW-24H-MFN,0.021321961620469083,0.008653326122228232
1,lockhart-steele,dens,SW-24H-MFN,0.27634660421545665,0.2526439482961222
2,lockhart-steele,stephen-koch,SW-24H-MFN,0.15690866510538642,0.16568742655699178
3,lockhart-steele,meghan-keane,SW-24H-MFN,0.19672131147540983,0.15511163337250294
4,lockhart-steele,lawrence-lewitinn,SW-24H-MFN,0.1522248243559719,0.10810810810810811
5,lockhart-steele,micah-craig,SW-24H-MFN,0.14754098360655737,0.1410105757931845
6,lockhart-steele,joey-arak,SW-24H-MFN,0.07494145199063232,0.057579318448883664
7,lockhart-steele,mark-graham,SW-24H-MFN,0.18969555035128804,0.1410105757931845
8,lockhart-steele,whitney-jefferson,SW-24H-MFN,0.09601873536299765,0.08695652173913043
9,lockhart-steele,alex-rainert,SW-24H-MFN,0.1756440281030445,0.17038777908343125
10,lockhart-steele,chet-gulland,SW-24H-MFN,0.1592505854800937,0.12220916568742655
1,loritodd,stephen-h0,SW-24H-MFN,0.1035548686244204,0.21895620875824834
2,loritodd,willie-morris,SW-24H-MFN,0.07882534775888717,0.05818836232753449
3,loritodd,noah-coffey,SW-24H-MFN,0.00463678516228748,0.004199160167966407
4,loritodd,jennifer-escalona,SW-24H-MFN,0.0077279752704791345,0.005398920215956809
5,loritodd,carlos-granier-phelps,SW-24H-MFN,0.010819165378670788,0.007198560287942412
6,loritodd,henrik-fohns,SW-24H-MFN,0.0077279752704791345,0.00599880023995201
7,loritodd,omar-martinez,SW-24H-MFN,0.04173106646058733,0.035992801439712056
8,loritodd,burt-herman,SW-24H-MFN,0.017001545595054096,0.009598080383923215
9,loritodd,brandon-eley,SW-24H-MFN,0.010819165378670788,0.00599880023995201
10,loritodd,chris-hutchins,SW-24H-MFN,0.010819165378670788,0.010197960407918417
1,mac,ron-villacarillo,SW-24H-MFN,0.17994505494505494,0.19227005870841488
2,mac,rebecca-gricus,SW-24H-MFN,0.17307692307692307,0.1232876712328767
3,mac,emily-eldridge,SW-24H-MFN,0.038461538461538464,0.1286692759295499
4,mac,kevin-rothermel,SW-24H-MFN,0.042582417582417584,0.08610567514677103
5,mac,lee-remias,SW-24H-MFN,0.06593406593406594,0.0821917808219178
6,mac,patrick-simkins,SW-24H-MFN,0.06868131868131869,0.10812133072407044
7,mac,seema-naik,SW-24H-MFN,0.050824175824175824,0.06262230919765166
8,mac,kwee,SW-24H-MFN,0.04120879120879121,0.07436399217221135
9,mac,eric-williamson,SW-24H-MFN,0.0260989010989011,0.0821917808219178
10,mac,kira,SW-24H-MFN,0.11950549450549451,0.10273972602739725
1,malcolm-ong,michael-karnjanaprakorn,SW-24H-MFN,0.21445783132530122,0.18899858956276447
2,malcolm-ong,hung-truong,SW-24H-MFN,0.016867469879518072,0.01692524682651622
3,malcolm-ong,zach-brock,SW-24H-MFN,0.033734939759036145,0.031029619181946404
4,malcolm-ong,rupa-naipaul,SW-24H-MFN,0.033734939759036145,0.06064880112834979
5,malcolm-ong,katy-lindemann,SW-24H-MFN,0.024096385542168676,0.019746121297602257
6,malcolm-ong,tim-kane,SW-24H-MFN,0.13253012048192772,0.0930888575458392
7,malcolm-ong,karen-lee,SW-24H-MFN,0.17590361445783131,0.12693935119887165
8,malcolm-ong,dario-meli,SW-24H-MFN,0.0819277108433735,0.05782792665726375
9,malcolm-ong,tyler-hayes,SW-24H-MFN,0.021686746987951807,0.019746121297602257
10,malcolm-ong,jenna-langer,SW-24H-MFN,0.024096385542168676,0.01692524682651622
1,manisha-m,carla-blumenthal,SW-24H-MFN,0.17223650385604114,0.15314401622718052
2,manisha-m,david-trahan,SW-24H-MFN,0.11311053984575835,0.11866125760649088
3,manisha-m,alexis-dorenter,SW-24H-MFN,0.16195372750642673,0.16227180527383367
4,manisha-m,matt-mcgee8,SW-24H-MFN,0.05912596401028278,0.08823529411764706
5,manisha-m,laura-macleod,SW-24H-MFN,0.12339331619537275,0.08620689655172414
6,manisha-m,vishal-sapra,SW-24H-MFN,0.15681233933161953,0.13488843813387424
7,manisha-m,jessica01,SW-24H-MFN,0.12082262210796915,0.08316430020283976
8,manisha-m,kate-goldsmith,SW-24H-MFN,0.11053984575835475,0.07809330628803246
9,manisha-m,mandi-mullahey,SW-24H-MFN,0.07455012853470437,0.07099391480730223
10,manisha-m,giancarlo-pitocco,SW-24H-MFN,0.13881748071979436,0.07707910750507099
1,marcelino-alvarez,rick-turoczy,SW-24H-MFN,0.1349862258953168,0.2259825327510917
2,marcelino-alvarez,brooke-lynn-luat,SW-24H-MFN,0.22038567493112948,0.26419213973799127
3,marcelino-alvarez,matt-kelley,SW-24H-MFN,0.12947658402203857,0.13755458515283842
4,marcelino-alvarez,amber-case,SW-24H-MFN,0.12947658402203857,0.1168122270742358
5,marcelino-alvarez,akshay-dodeja,SW-24H-MFN,0.1184573002754821,0.10807860262008734
6,marcelino-alvarez,chris-hutchins,SW-24H-MFN,0.03856749311294766,0.02947598253275109
7,marcelino-alvarez,ben-malbon,SW-24H-MFN,0.03305785123966942,0.026200873362445413
8,marcelino-alvarez,scott-andreas,SW-24H-MFN,0.20110192837465565,0.18668122270742357
9,marcelino-alvarez,jon-carlaw,SW-24H-MFN,0.08264462809917356,0.12008733624454149
10,marcelino-alvarez,tyler-hayes,SW-24H-MFN,0.03856749311294766,0.025109170305676855
1,marci-ikeler,aaron-rutledge,SW-24H-MFN,0.46153846153846156,0.2809917355371901
2,marci-ikeler,matthew-lucero,SW-24H-MFN,0.2076923076923077,0.09917355371900827
3,marci-ikeler,chuck-masucci,SW-24H-MFN,0.15128205128205127,0.09182736455463728
4,marci-ikeler,chris-hutchins,SW-24H-MFN,0.035897435897435895,0.030303030303030304
5,marci-ikeler,beep-iams,SW-24H-MFN,0.13846153846153847,0.0780532598714417
6,marci-ikeler,andrew-hess,SW-24H-MFN,0.08974358974358974,0.05601469237832874
7,marci-ikeler,brandon-eley,SW-24H-MFN,0.020512820512820513,0.018365472910927456
8,marci-ikeler,richard-whitesell,SW-24H-MFN,0.1,0.047750229568411386
9,marci-ikeler,jennifer-escalona,SW-24H-MFN,0.017948717948717947,0.01652892561983471
10,marci-ikeler,hanna-kim,SW-24H-MFN,0.12051282051282051,0.051423324150596875
1,maria-ogneva,tina-hui,SW-24H-MFN,0.2900232018561485,0.21967213114754097
2,maria-ogneva,krystyl-b,SW-24H-MFN,0.21345707656612528,0.18469945355191256
3,maria-ogneva,ben-parr,SW-24H-MFN,0.1740139211136891,0.1355191256830601
4,maria-ogneva,danielle-morrill,SW-24H-MFN,0.14617169373549885,0.11256830601092896
5,maria-ogneva,seth-blank,SW-24H-MFN,0.11832946635730858,0.09617486338797815
6,maria-ogneva,tony-lazzari,SW-24H-MFN,0.037122969837587005,0.034972677595628415
7,maria-ogneva,kimberly-turner,SW-24H-MFN,0.013921113689095127,0.008743169398907104
8,maria-ogneva,gerard-ramos,SW-24H-MFN,0.11600928074245939,0.07650273224043716
9,maria-ogneva,christyn-tannenbaum,SW-24H-MFN,0.01160092807424594,0.029508196721311476
10,maria-ogneva,sean-percival,SW-24H-MFN,0.05104408352668213,0.036065573770491806
1,mark-burstiner,kibbe,SW-24H-MFN,0.47183098591549294,0.41430948419301167
2,mark-burstiner,tony-bacigalupo,SW-24H-MFN,0.176056338028169,0.1713810316139767
3,mark-burstiner,brian-papa,SW-24H-MFN,0.14553990610328638,0.16971713810316139
4,mark-burstiner,damien-basile,SW-24H-MFN,0.24882629107981222,0.1788685524126456
5,mark-burstiner,ana-h,SW-24H-MFN,0.1431924882629108,0.12479201331114809
6,mark-burstiner,jason-kende,SW-24H-MFN,0.1056338028169014,0.08735440931780367
7,mark-burstiner,sarah-cooley,SW-24H-MFN,0.13615023474178403,0.11980033277870217
8,mark-burstiner,chris-hutchins,SW-24H-MFN,0.03990610328638498,0.03161397670549085
9,mark-burstiner,patrice-callender,SW-24H-MFN,0.05868544600938967,0.03410981697171381
10,mark-burstiner,noah-coffey,SW-24H-MFN,0.014084507042253521,0.014143094841930116
1,mark-g,damien-basile,SW-24H-MFN,0.18016928657799275,0.07718120805369127
2,mark-g,jesse-thomas,SW-24H-MFN,0.026602176541717048,0.013143176733780761
3,mark-g,irene-tien,SW-24H-MFN,0.08827085852478839,0.04530201342281879
4,mark-g,tara-jepson,SW-24H-MFN,0.11124546553808948,0.06963087248322147
5,mark-g,caroline-mccarthy,SW-24H-MFN,0.14510278113663846,0.07046979865771812
6,mark-g,cooper-smith7,SW-24H-MFN,0.06408706166868199,0.025447427293064876
7,mark-g,chris-ayres,SW-24H-MFN,0.05199516324062878,0.03411633109619687
8,mark-g,dave-weinberg,SW-24H-MFN,0.02418379685610641,0.011465324384787472
9,mark-g,jen-grant,SW-24H-MFN,0.02539298669891173,0.018456375838926176
10,mark-g,rick-webb,SW-24H-MFN,0.12696493349455865,0.05620805369127517
1,mark-himmelsbach,jonathan-vu,SW-24H-MFN,0.07151515151515152,0.10965133906013137
2,mark-himmelsbach,eb-butner,SW-24H-MFN,0.06060606060606061,0.08691258211217787
3,mark-himmelsbach,ted-sink,SW-24H-MFN,0.0496969696969697,0.08792319353208691
4,mark-himmelsbach,david-weisfelner,SW-24H-MFN,0.03393939393939394,0.03890853966649823
5,mark-himmelsbach,tor-weeks,SW-24H-MFN,0.024242424242424242,0.03890853966649823
6,mark-himmelsbach,melanie-wong,SW-24H-MFN,0.055757575757575756,0.06670035371399696
7,mark-himmelsbach,matt-kelley,SW-24H-MFN,0.013333333333333334,0.012632642748863061
8,mark-himmelsbach,matt-galligan,SW-24H-MFN,0.05454545454545454,0.04850934815563416
9,mark-himmelsbach,noah-coffey,SW-24H-MFN,0.013333333333333334,0.010611419909044972
10,mark-himmelsbach,garrett-tillman,SW-24H-MFN,0.020606060606060607,0.032844871147043965
1,martin-thornkvist,olof-werngren,SW-24H-MFN,0.2148936170212766,0.2433048433048433
2,martin-thornkvist,pelle-sten,SW-24H-MFN,0.08085106382978724,0.05527065527065527
3,martin-thornkvist,jonas-nordstrom,SW-24H-MFN,0.031914893617021274,0.014245014245014245
4,martin-thornkvist,joakim-eriksson,SW-24H-MFN,0.0574468085106383,0.02905982905982906
