,NumPlaceid,NumUniqPlaceid,NumFriends,ShannonEntropy,entropy,ego predictability,ego+alters entropy,alters entropy,ego+alters predictability,alters predictability
marius-ciocanel,618,107,6,4.6468833617372,3.3684680489388024,0.5441859709893571,2.9010803659674904,4.653219546768317,0.7708015957932963,0.6025737331014454
burk-jackson,1260,513,8,7.714791454742044,5.811465339528872,0.5880909513261455,5.29617143877722,7.717382378639981,0.5809723337765402,0.3404450193894406
donggi-jung,7,5,4,2.128085278891395,2.18349827271147,-0.17673574435589726,5.1561662600619185,6.930737337562887,-0.16918670290241725,-0.3745417852097782
jacki-silvan,785,316,17,7.1625946948643024,5.595990246379917,0.5600705287645455,5.284351865037692,6.774413171015482,0.5535344131148686,0.39615924414631126
adam-fishman,279,158,9,6.723058281087673,5.501528752428018,0.4801671310382154,5.6682112701497696,6.5908379165487725,0.42290118041495933,0.2961809173098015
setsuna-shirosaki,29,19,1,4.0472990984266435,3.52203622146749,-0.03253688210051238,4.492772512546053,5.948370003267186,0.22570072535566793,-0.1479697332687807
hotaek-kwon,503,57,3,3.6019909343522776,2.7847813316916596,0.5294170384038399,2.823157705881236,6.265079284472397,0.7717076167338769,0.4105482757196598
malte-polzin,1097,404,10,7.194153934793418,5.124414684557032,0.5803095413170221,4.988003648149552,7.944364417675416,0.6020730942567251,0.30062503643931393
sarah-olsen,20,10,1,3.041446071165521,2.881285396591575,-0.1027260019299613,4.419571080053073,7.475733430966398,0.030673371543294425,-0.42157502504871636
panda-panda,25,10,6,2.7550849518197795,2.5799201054304026,-0.06248935116840665,3.5618262445540756,4.071617010004783,0.43889940368239494,0.3056617175271211
kristijan-matic,280,142,1,6.466347590056186,5.256811188786583,0.4805032937164027,5.747917112451529,9.383704292474052,0.4128675273834923,-0.17056630633337747
satya-witoelar,98,75,14,6.030177063348437,5.270256623766589,0.35081518325178135,6.441909643761721,7.6967523902630335,0.09014735198749513,-0.15888130914585247
david-hall3,362,111,3,5.590664543897848,4.1190685557217135,0.503359022875212,4.162480699145458,5.567359850126438,0.622604338816137,0.46190812220058436
robert-jones7,314,159,6,6.575507268727879,5.3480716943572295,0.49100348114917497,5.88725989967279,8.965214448281653,0.4074671427078616,-0.0955608965933189
cooper-smith7,1578,451,19,6.660894513537534,4.804954139077454,0.6000696089271815,3.895157105826419,4.871637349538511,0.7145449579151568,0.6308366709288797
dave161,47,38,3,5.018008405956922,4.661887071943732,0.17700129797662573,8.180711596244791,9.618393845914067,-0.37126635054450574,-0.5582948438891082
bethany-smith9,907,305,1,6.62555981410469,4.819490307008854,0.5690716736763152,4.38168995839308,6.28400294383246,0.6491185672782197,0.4616665628608113
rasmus-johnsen,737,203,2,5.8066006784149975,4.156488357787487,0.5560037292678153,4.09404229099103,8.577756004233244,0.6665501805409625,0.1678553861367906
mark-bourichter,81,39,10,4.0533473131530755,3.6420414910188277,0.3169249919393356,4.575294692178307,5.688249148192055,0.4323672286146693,0.2206717975001784
katie-wall,742,277,24,6.631214205617508,5.057308312689519,0.5564436100763676,4.80414186062526,6.162867105865272,0.5980361351052533,0.45790331413918395
david-brossard,28,6,2,1.9663236712849368,2.0090438480240733,-0.03986489437781693,3.851098472138917,9.777255315191923,0.39344236030513846,-0.6726605365894013
karen-lee,944,587,10,8.686322836766392,7.056894885474718,0.5714901541478071,5.535676000219932,5.893534127695172,0.5404958394566728,0.5047522666056862
rabih-bekai,1087,283,4,6.262054775442917,4.053097995047943,0.5797835256358007,3.557014329469358,5.179323528333177,0.7306377816297862,0.5835744396709351
todd-greco,424,114,2,4.6144105604706,3.6209767834978437,0.516291314906127,3.13640730482133,5.982377749238201,0.7359595228272461,0.427161112758518
buffy-seipel,583,228,1,6.989481905369117,5.415800059328503,0.540112983318608,5.265705344883373,8.044290222782294,0.535183664955225,0.20354657338748575
mochi-popstar,3452,605,20,6.215351487344938,4.1603880453410325,0.6363674676670596,3.5061897514269553,6.288246133494899,0.7681439912060072,0.5494425366513611
keith-robinson,1387,578,34,8.267387435009917,6.232097341503589,0.593298958769301,4.066566721962686,4.238045393298855,0.6953395433136148,0.6805278325241131
christian-luebeck,310,85,2,4.766454111437452,3.4071694098738567,0.48985394468839266,3.6088191088488455,6.637089408628363,0.6738352923063833,0.30484393754298583
myles-grant,208,112,3,6.259811544488895,4.943492164732553,0.45065287214971333,5.096267092186605,7.596823839708689,0.4671621939985217,0.04953051740057304
zsuzsi-hering,89,61,3,5.655109133891604,4.763142771537268,0.33429010397430425,6.291300016304552,7.375002717462579,0.09730209471295084,-0.1333453433136601
boris-shoykhet,40,18,8,3.6086949695628414,3.225410966598402,0.10303812339907398,4.972206194629934,7.0623033997117615,0.19325402008805245,-0.2493423221801314
frank-battiston,172,38,1,3.4405190029716644,2.5444572466309974,0.4292343793159131,2.2075423929999625,1.0,0.799782964594001,0.9195983894944187
fernando-gallego,122,74,3,5.773070998383574,4.83171402961527,0.3845579241084725,5.366565699633708,7.071292004467796,0.36068790047966603,-0.018412009776417868
beth-lind,258,170,9,7.110476058229635,5.939358137641379,0.4726817933850917,5.758599105643163,6.646358576107819,0.40211743242970466,0.2759480973479319
daniel-aron,98,70,10,5.770799391010749,4.948408891017485,0.35081518325178135,5.1556585089797276,5.855874942693871,0.3618991202734929,0.23083727761784395
melissa-hougland,444,166,3,6.131180811736843,4.488184649033847,0.5199154019882694,4.482199048465963,7.245472654711654,0.6005562821488906,0.2718390585238189
joe-barnabi,324,129,1,5.588082328872581,4.112802741148582,0.4937887336966882,3.7876551711624753,6.479166528437315,0.6568969376659926,0.3327955664176973
richard-sutton,88,53,1,5.204003642329859,4.5113490669847796,0.3322733669940736,5.218481187622677,6.459281063696418,0.3324344973692072,0.012928512300643492
ilias-lyberopoulos,139,71,1,5.387581650727095,4.3591753705223235,0.4025581771262594,4.36844309537834,6.748610132149954,0.5258685775009614,0.12844914571480914
taylor-newby,491,278,5,7.689593589911439,6.156147817992306,0.5276122562505844,6.058779440622431,7.166824574160692,0.4324503549779366,0.2961190002983371
di,54,30,4,4.491205447394441,3.7898039648393578,0.22219583831910075,4.536428972684687,6.478057267632355,0.3745902181827941,-0.10474015181670167
sampo-koskinen,62,13,1,2.074773535562867,1.8834702614489098,0.2591252156380183,2.4779367257662606,8.53128363530964,0.7252133980606256,-0.3630943517470886
peter-berntsen,341,157,1,6.3447432390123835,5.024600917333175,0.49825546233338736,5.191469302860987,8.477991875573274,0.5015719373180912,-0.00913348232378136
kevin-harber,563,224,4,6.791519099460257,4.341034595865966,0.5376340509958876,3.833745046069343,6.148862467132555,0.6793789363194136,0.4349843623815235
amanda9,285,181,1,7.131062076565863,5.913799392060686,0.4821586761299669,5.864096922768027,7.933962905698703,0.3995639494931058,0.07252508616870122
dharmesh-shah,544,268,19,7.303056818351358,5.611327793008154,0.5351659438096205,4.946494097982476,5.856175011394678,0.5642782402164978,0.4650742994588105
dominik-pietsch,1130,253,1,6.087771210858568,4.284329336355843,0.5820019189607627,4.084971212433019,8.966821133440769,0.6857325265523878,0.18360523058011813
loop99,794,178,5,5.760530106798029,4.296965273332309,0.5607963025715303,4.060234805032246,5.7878099580669415,0.6730929439002286,0.5028817462166583
ross-hill,673,333,45,7.660361382211711,6.004248236916186,0.549995879735718,5.101737441300811,5.821944192019277,0.5621002384501625,0.4865520560494092
eric-spiegelman,517,269,5,7.213566284263082,5.847237870957115,0.5314497294930361,6.080264977257663,8.125852512001758,0.4348671559514738,0.17165934388515983
stuart-bruce,529,221,10,6.322537158960091,4.673758349129218,0.5331332243811091,4.419182399508038,7.687424951717096,0.6175089288145198,0.23747061113677864
hatagaya2,17,14,1,3.690116517593666,3.4743434150627888,-0.12826015547241393,4.978638155883107,6.200427636557883,-0.09186065784506413,-0.26896704648295494
romel-antoine,622,225,3,6.3469900611096515,4.3665956270962445,0.5446316212513401,4.613932371920992,9.826224328593996,0.6069198974993603,-0.07474257044133616
christian-gillinger,623,159,1,5.7486157192731895,4.07566176457643,0.5447424310215742,4.037466286105165,9.086319115285907,0.6641765519888074,0.05330772865067457
kalley-s,776,351,9,7.601805730203532,5.712831568663506,0.5593336134534452,5.626249837225058,9.109298359798753,0.5179048000956991,0.09968010325764005
dillon-franks,252,97,1,5.894035530318704,4.696903132527988,0.4703798394462698,5.512172502292712,10.055282435501189,0.432300987860908,-0.2717205651053106
daniel-lee-soon,309,139,1,6.532047311719002,5.132293324543077,0.4895632686200189,5.035912960050756,6.683318843363675,0.5117436610660677,0.2978289717809817
sarahhass,766,320,3,7.2255774436571,5.5057761783604775,0.5585013733345872,4.986432334876352,7.108413023831313,0.5818242342456934,0.3559976104998938
chris-stovall,647,172,4,6.37453101904415,4.907750910308003,0.5473321471372429,4.885836542791893,6.843954613367942,0.5816807307954331,0.3686002247415855
andreas-stegmann,662,212,6,6.216385308736621,4.399570966883956,0.5488860607143773,4.499457642948384,5.975126747885267,0.6218468288035425,0.46864907189138016
jonathan-ortiz,238,112,2,5.249324037007101,3.9978013354623205,0.46468550705371947,4.426689906199162,8.741974872498087,0.5641151398353035,-0.12084294634987058
damir-khalilov,159,126,18,6.725851758302231,5.962812255847243,0.41974983724785747,6.236251690936815,7.358486154900373,0.2591871902115888,-0.0029915183872540325
rosie-siman,1187,678,41,8.763535259668206,6.955223585034391,0.5847784461252951,5.211778033559346,5.414114465398231,0.5854862489057444,0.5664944618277314
jh-madison-kim,1805,682,1,7.912142119430063,5.732853357252799,0.6068624284495266,5.19168487839966,7.071082643410526,0.6092790906884734,0.4377075608234174
jon-hart,465,188,1,6.5918459248433106,4.493353774577817,0.523486291942713,4.488459053690478,8.74820681802093,0.6027175557224568,0.03947153467143619
elysa-rice,1235,605,40,8.631320114275724,6.39305177832307,0.5869852506202272,5.427898191980725,6.723572091275614,0.5675292944037604,0.4416850838656082
tobias-lohmann,160,90,2,5.829897699403537,4.821022613917604,0.4205210902498315,5.237413809261074,6.674250087089251,0.4178821932182083,0.18046630257123508
anthony-madama,431,228,1,7.043066275876448,5.629724611145375,0.5175861105488685,5.319802780102973,7.256236506345549,0.5061936169740917,0.26608280896227066
pedrodelpriore,307,91,7,4.78127100892807,3.88432330402549,0.48897789086416404,3.8922985127044996,4.603197511164219,0.6425336204312139,0.5622806180977815
vera-leizerovich,107,43,10,4.53052072469748,3.484719649975472,0.36493721436784043,3.511962848646533,4.750471582607221,0.62036164613707,0.4410576993127188
luciano-frizzera,13,9,3,2.8073904508767225,2.5318798071491684,-0.16192609466114025,3.7247800127227078,3.927672587765828,0.07221346475370156,0.03552566877721393
camilla-bruun-jakobsen,452,125,2,5.275023958649493,3.8856928762296925,0.5213026180959356,3.5224736417536744,3.874976900258165,0.7003896480008422,0.6648639678809656
octav-druta,63,31,6,4.148402448120968,3.392510226851304,0.26302803435791033,3.353484635123864,3.4939117897088665,0.5998691623817601,0.5781767071533551
jenny-wall,118,87,3,6.189858253074933,5.450683757212733,0.3797259504907252,6.774234779089398,8.397417697368946,0.06384974450388503,-0.21579582073757136
conor-lee,69,59,4,5.818669384314397,5.403694711765304,0.2840231861198417,6.240055816270037,7.076409130322746,-0.011362228082024424,-0.14291368915199668
neal-fairfield,696,188,3,5.387205552927777,3.8866284288058637,0.5522397663407883,3.7699525153691207,8.090496735048449,0.6947017175704857,0.22439505560222853
aaron-c,827,245,6,6.43394441268854,4.872384127875164,0.5633668563038345,4.614635489447097,8.177377126005346,0.6224611911637008,0.2377627817310355
chantal-ariens,311,112,7,4.940443667166816,3.866846410676603,0.49014329334597984,4.027481974241848,6.164996502167043,0.6283799150317934,0.3699512484028025
luane-kohnke,1184,91,11,4.409182934973357,2.035358273262279,0.5846366765211526,1.8060323631337425,6.312603042908844,0.8760413823875907,0.47945738399940563
yin,115,44,1,4.472586844053523,3.546087188552267,0.3759236418819525,3.574262026795757,6.767614187173854,0.6173813024368431,0.053796739079395174
sophie-giroux,506,258,18,7.306945997565716,5.918482745827241,0.5298590640318046,5.158935124398262,5.6231613416799275,0.5364469140615113,0.48510807795315586
iriny-lopes,2,2,4,1.0,1.0,0.5,7.715618859074816,8.034798962577268,0.5,0.5
narni,1337,601,8,7.953485890163252,5.544910492761507,0.5913252429281076,4.7635139989665864,7.143577188597394,0.632610186717943,0.40586735292665016
corey-mullane,394,179,1,6.516017906518362,4.880874162163524,0.5103875840509038,4.687447790494353,7.810277336447228,0.5704733903560534,0.17010857205263497
angus-burton,269,176,3,6.974158612332412,5.868171285210087,0.4767075988445176,4.770987381999864,5.9188920858371254,0.5321194591169662,0.38543964405036607
jakrapong-kongmalai,199,105,15,5.947835168380641,4.675963998425188,0.4458463861519372,5.659904354727503,8.429805709730017,0.3840859983021263,-0.11509214634448334
justin-campbell8,1019,306,3,6.36514839853495,4.525690739801318,0.5760304101630307,3.9235189658950036,7.574869166065662,0.6960026212536492,0.3338271808313598
lindsay-wenner,440,269,13,7.713280410898485,6.201923393179535,0.5192088161371926,4.698759987216364,4.896063505749719,0.5766954925261221,0.5551577211528952
adriane-bueno,17,14,1,3.6901165175936654,3.6572035948029358,-0.12826015547241393,8.351718202643276,10.3151495622563,-0.5555075230558423,-0.8041668591537263
adrian-dumay,440,92,1,4.5395268810605165,3.4998172771293934,0.5192088161371926,4.037722994936115,10.334123188423018,0.6467572418554225,-0.19828494815012393
aresha,437,196,7,6.823842944004148,5.222262804048722,0.5186730401236438,4.981172533975671,7.833227002001839,0.5452769299094812,0.18556352798108477
omarjpeters,569,246,2,6.845124984338645,5.171449925791902,0.5383900991081323,5.037356244349573,8.778987066584579,0.5576946406027383,0.08719239444887344
iriggs,589,109,7,4.338142635005925,3.106046379504952,0.5408343242192395,3.2285109656928013,4.535834049743869,0.7390799099836727,0.6117093789680055
katie-d,261,137,3,6.39002601173207,5.23820866276185,0.4738039642495339,4.2386089460242244,4.943597102849266,0.5931626330258118,0.5083994190612502
wayne-r,1817,608,4,7.526864047103955,5.2828361153580525,0.6071907284301674,4.338582772703153,4.968979170538893,0.6825409383117378,0.6289229496281351
stk2,64,23,3,3.8203560636920493,3.1475409836065573,0.2668043642321219,3.51910831936719,3.9608780475259127,0.5757706012036998,0.5046342061004452
ali-yavuz,14,12,4,3.521640636343319,3.331435556800403,-0.15383026427926294,6.527293638811007,7.6824731019971075,-0.33430528562250517,-0.48554689116721933
jake-sheppard,896,158,19,5.071272077872868,3.2425793395437688,0.5683274680261428,3.2196697698973455,8.018455741286216,0.7537740714122659,0.2677521158643733
pierre-lefebvre,14,6,1,2.1280852788913944,2.422862223127566,-0.15383026427926294,3.7752215123846424,5.350699332842307,0.13165135992714647,-0.1726178946076689
yoshiaki-aita,75,40,1,4.7489024443666725,3.992832493907616,0.3017126329744471,3.4163386216188076,2.9605263157894735,0.6056366396091206,0.6704866301511063
patrick-mcdonald,333,80,3,3.516704423871392,2.441236217178242,0.49619353702943025,2.284079139794891,3.541130192761984,0.8108260859244621,0.6845648211361505
adam-cook,793,305,4,6.361305749898723,4.809523554894996,0.5607162018509495,4.2186960676956025,4.942854210485472,0.6581195042580802,0.5881951517604748
kha-nguyen,80,52,1,5.484506614141222,4.682909699916564,0.3145355886060848,7.251959089748142,9.291496808279158,-0.13774142665750766,-0.4095496996918632
vinod-chandramouli,71,25,1,3.5643434129826854,2.8916029502306784,0.2902387181110862,2.8199601790235884,5.011764705882353,0.6863267686045897,0.33191271576040493
sven-weisbrich,529,236,11,6.473786247479624,5.102269242546183,0.5331332243811091,4.528527778817522,5.70239142734027,0.606237521462713,0.47994837481565733
