,NumPlaceid,NumUniqPlaceid,NumFriends,ShannonEntropy,LZ_entropy,LZ_entropy2,LZ_entropy10,LZ_entropy100,Predictability2,Predictability10,Predictability100,CrossEntropy,CrossPredictability2
marc65,65,33,1,4.4470994402184925,3.8005233771538793,3.8005233771538793,3.8005233771538793,,0.5327305540467686,0.5327305540467686,,11.397500525721117,-0.7137031952925297
nikos-stasinopoulos,112,68,4,5.692461873480649,4.765148445440322,4.765148445440322,4.765148445440322,4.765148445440322,0.4445376188717445,0.4445376188717445,0.4445376188717445,8.024849000150827,-0.17666125372406608
mike-cox,848,214,14,6.085147024094085,4.17896481533414,4.17896481533414,4.17896481533414,4.17896481533414,0.6649320366224664,0.6649320366224664,0.6649320366224664,3.6357726284258196,0.714852893302532
the-modern-list,338,241,4,7.593214319661264,6.424201921862847,6.424201921862847,6.424201921862847,6.424201921862847,0.3456820278289776,0.3456820278289776,0.3456820278289776,8.98979163024914,-0.08436548797006936
meenah-santos,681,239,2,6.1163903336106396,3.939298698731543,3.939298698731543,3.939298698731543,3.939298698731543,0.6777203314277125,0.6777203314277125,0.6777203314277125,6.405697539541934,0.42370789691132865
cathy-griffith,1640,632,4,7.678196632410931,5.31381898155004,5.31381898155004,5.31381898155004,5.31381898155004,0.5936477112117264,0.5936477112117264,0.5936477112117264,4.595624986765956,0.6565519072632364
meika-penta,588,129,4,5.525956198203935,3.8283137570868955,3.8283137570868955,3.8283137570868955,3.8283137570868955,0.6818635017878054,0.6818635017878054,0.6818635017878054,4.294340982537073,0.6359399497004473
brigette-flood,353,178,5,5.88996301426355,4.513027347076626,4.513027347076626,4.513027347076626,4.513027347076626,0.5823944664367187,0.5823944664367187,0.5823944664367187,7.148631842441077,0.2510496463291623
eric-andersen,5601,1094,37,8.150984896404912,5.313170521195959,5.313170521195959,5.313170521195959,5.313170521195959,0.6484123130994672,0.6484123130994672,0.6484123130994672,5.962304020754634,0.5991660841932315
omer-kaplan,274,118,9,6.032168464670975,4.802728984266633,4.802728984266633,4.802728984266633,4.802728984266633,0.5297905095620744,0.5297905095620744,0.5297905095620744,4.625469899360535,0.5510786914520213
jan-sokoly,152,81,3,5.583325210755067,4.648459839845676,4.648459839845676,4.648459839845676,4.648459839845676,0.4959514886802348,0.4959514886802348,0.4959514886802348,7.502587040167343,-0.03818699909795634
heather-hynes,538,326,6,7.415590138953382,5.7484649600182145,5.7484649600182145,5.7484649600182145,5.7484649600182145,0.47621411696862187,0.47621411696862187,0.47621411696862187,8.313742812256356,0.15069389510291173
stephen-hawryshko,133,68,2,5.460389472505965,3.942657831603606,3.942657831603606,3.942657831603606,3.942657831603606,0.5796592902126856,0.5796592902126856,0.5796592902126856,7.823966072140007,-0.11392034494795757
lauri-hakkarainen,173,84,1,5.687291424449011,4.435140287521219,4.435140287521219,4.435140287521219,4.435140287521219,0.5369040015535738,0.5369040015535738,0.5369040015535738,6.4430128696383795,0.23930364620506317
hadi-kadri,160,88,8,5.798775962292871,4.723824577346685,4.723824577346685,4.723824577346685,4.723824577346685,0.49075195224920803,0.49075195224920803,0.49075195224920803,6.014211386169465,0.2977144060062652
peter-hjer,255,51,2,3.8070770608748328,2.640621925387317,2.640621925387317,2.640621925387317,2.640621925387317,0.7674064215166106,0.7674064215166106,0.7674064215166106,5.486652757114284,0.4369336365161124
kuuj,179,75,4,5.424860733086384,4.363527765896749,4.363527765896749,4.363527765896749,4.363527765896749,0.549140345753396,0.549140345753396,0.549140345753396,6.151923901797296,0.2939639889629821
ashley-frick,48,44,1,5.418295834054493,5.256435294796383,5.256435294796383,5.256435294796383,,0.17352464704925297,0.17352464704925297,,7.246393378207341,-0.2399499846844211
qutary,116,26,4,3.1060378095956316,2.4180115362759826,2.4180115362759826,2.4180115362759826,2.4180115362759826,0.7623417435608375,0.7623417435608375,0.7623417435608375,4.970004646207598,0.4171487295724947
nikola-ranguelov,176,80,4,5.425174340800093,4.052036928642482,4.052036928642482,4.052036928642482,4.052036928642482,0.5874224015638261,0.5874224015638261,0.5874224015638261,6.508032139924838,0.23129728300804617
richard-hemmer,343,107,18,5.09029692415554,3.610960268496593,3.610960268496593,3.610960268496593,3.610960268496593,0.6786458018223147,0.6786458018223147,0.6786458018223147,4.380038169970549,0.5953334665137214
ulizamboni,310,154,16,6.52895540514219,5.172577753296399,5.172577753296399,5.172577753296399,5.172577753296399,0.49553843433611366,0.49553843433611366,0.49553843433611366,6.436236234071557,0.33283377430081157
750,11,7,2,2.7321588913645707,2.5369165203340183,2.5369165203340183,2.5369165203340183,,0.5362026306193571,0.5362026306193571,,6.545720404232914,-0.3512652672357504
rachit-shukla,638,272,8,6.773854247789203,4.856625202272865,4.856625202272865,4.856625202272865,4.856625202272865,0.583798125462946,0.583798125462946,0.583798125462946,7.3552340144968085,0.30575185253054504
mark11,628,339,7,7.715757121962472,6.137772692222863,6.137772692222863,6.137772692222863,6.137772692222863,0.4461941261367961,0.4461941261367961,0.4461941261367961,7.208720199230191,0.32175868054143303
michelle-crum,398,207,11,6.6620699154503065,5.404680187069768,5.404680187069768,5.404680187069768,5.404680187069768,0.4897502851395998,0.4897502851395998,0.4897502851395998,5.043074189403697,0.5313433427829128
mark-shaw,477,199,7,6.523761286278216,4.9010072546358305,4.9010072546358305,4.9010072546358305,4.9010072546358305,0.5602488332357259,0.5602488332357259,0.5602488332357259,7.573898648865242,0.2373971082713134
esteban-trigos,20,12,11,3.139353872167201,2.9806400654395606,2.9806400654395606,2.9806400654395606,,0.5329994611694244,0.5329994611694244,,5.643092377965364,-0.1664387803890574
ace-pisal,551,301,1,7.563621909386551,6.023236000267357,6.023236000267357,6.023236000267357,6.023236000267357,0.44731394654741075,0.44731394654741075,0.44731394654741075,10.224001674198105,-0.14437340692863
dusan-minic,39,24,1,4.284900936589072,3.74783066428414,3.74783066428414,3.74783066428414,,0.4760823415809588,0.4760823415809588,,10.727069558023706,-0.734476158709382
alice-sabino,320,170,4,6.683808609063489,5.09181068903242,5.09181068903242,5.09181068903242,5.09181068903242,0.5080205226496158,0.5080205226496158,0.5080205226496158,5.163792553948961,0.499388352271937
ann-baldinucci,178,107,9,6.263808659428647,5.197970901218824,5.197970901218824,5.197970901218824,5.197970901218824,0.4362687865419817,0.4362687865419817,0.4362687865419817,7.9583935133179775,-0.07250012247068907
ryan-sult,134,96,2,6.3530378843261746,5.504976462333381,5.504976462333381,5.504976462333381,5.504976462333381,0.35243523386614406,0.35243523386614406,0.35243523386614406,9.305576508432381,-0.3062707548297612
chris-ashworth,89,32,1,4.2601555461111325,3.5142699716829844,3.5142699716829844,3.5142699716829844,,0.6057285943003629,0.6057285943003629,,9.121533517340032,-0.36623604185371184
rodrigo-miranda,161,80,1,5.731222501409358,4.646762273135644,4.646762273135644,4.646762273135644,4.646762273135644,0.5019381418985469,0.5019381418985469,0.5019381418985469,6.5910870026963275,0.19781318896201708
chris-white74,366,66,7,4.611600333393534,3.3298569880469655,3.3298569880469655,3.3298569880469655,3.3298569880469655,0.7107416316683428,0.7107416316683428,0.7107416316683428,5.115748245607231,0.516372014144289
mas-daq,216,83,6,5.643474850644003,4.328309303533099,4.328309303533099,4.328309303533099,4.328309303533099,0.5686785138348477,0.5686785138348477,0.5686785138348477,5.86497112151646,0.3652714733037086
william-dmon,570,113,1,4.920814861169245,3.7731354462470716,3.7731354462470716,3.7731354462470716,3.7731354462470716,0.6858461880572533,0.6858461880572533,0.6858461880572533,9.055575388191375,0.03390810357124648
nooka-jones,37,26,9,4.255826000354781,3.9336688679239007,3.9336688679239007,3.9336688679239007,,0.4297907524524729,0.4297907524524729,,4.796606742439613,0.21883267734557113
bruno-hoffmann-jr,809,167,14,5.0644429743529855,3.4686802827234144,3.4686802827234144,3.4686802827234144,3.4686802827234144,0.728241270192177,0.728241270192177,0.728241270192177,5.99150668215296,0.4830998514781603
cathy-sullivan,539,283,3,7.50750801061895,5.850433311511484,5.850433311511484,5.850433311511484,5.850433311511484,0.4649167380851683,0.4649167380851683,0.4649167380851683,9.182939877509387,-0.01667848253753771
kimberly-diesel,557,148,1,5.641075389774267,4.255187746363817,4.255187746363817,4.255187746363817,4.255187746363817,0.6370134068011112,0.6370134068011112,0.6370134068011112,9.178887843103368,-0.008606241317653647
qiring,285,77,10,5.299189879255091,4.007108898413534,4.007108898413534,4.007108898413534,4.007108898413534,0.6253915736291928,0.6253915736291928,0.6253915736291928,4.368159349113676,0.5841943667443669
steve1,1246,434,2,7.5869053483054625,5.597522100422851,5.597522100422851,5.597522100422851,5.597522100422851,0.5520913065938535,0.5520913065938535,0.5520913065938535,8.253762244185122,0.2805243876541912
borns-j-bertoldson,96,31,2,3.369158352176269,2.834782063090722,2.834782063090722,2.834782063090722,,0.7022391832415584,0.7022391832415584,,3.934940240534618,0.552078421121471
jason-dooley,159,64,1,4.62335530408837,3.9549264962252133,3.9549264962252133,3.9549264962252133,3.9549264962252133,0.5920579521449228,0.5920579521449228,0.5920579521449228,4.252629582518088,0.5535307313525276
philip-kaplan,95,80,18,6.195017287547403,5.7260209430407345,5.7260209430407345,5.7260209430407345,,0.25024118441697085,0.25024118441697085,,6.450467033593602,0.07391708414647659
kayla-wilson,489,144,2,5.4901678468406345,3.859164956070356,3.859164956070356,3.859164956070356,3.859164956070356,0.6702918342052365,0.6702918342052365,0.6702918342052365,6.760027956040417,0.3473870100509323
kevin-okkers,107,31,1,3.5556185824916002,2.753194532614209,2.753194532614209,2.753194532614209,2.753194532614209,0.7182774098979012,0.7182774098979012,0.7182774098979012,9.859786242778194,-0.4207698124950389
sebastian-wallroth,507,173,11,5.4702185567449835,3.951276549922545,3.951276549922545,3.951276549922545,3.951276549922545,0.6627902534917713,0.6627902534917713,0.6627902534917713,8.986476820842958,0.001827640256381332
ilya-shakirov,9,4,1,1.7527152789797045,2.0378089294986297,2.0378089294986297,,,0.6360379865227955,,,7.199672344836364,-0.43098793763722404
dutch-driver,320,122,6,5.9018126721510855,4.416280249359795,4.416280249359795,4.416280249359795,4.416280249359795,0.5866441445645827,0.5866441445645827,0.5866441445645827,6.090729088556673,0.3831635382994957
mike-mcclure,799,233,20,5.623502570011515,4.315965995882047,4.315965995882047,4.315965995882047,4.315965995882047,0.6492581683691147,0.6492581683691147,0.6492581683691147,6.404798838518749,0.43820458293885933
onhollieday-onmura8,112,64,7,5.430617723746955,4.6774463268125865,4.6774463268125865,4.6774463268125865,4.6774463268125865,0.4580047686977204,0.4580047686977204,0.4580047686977204,7.397661818471347,-0.08855417848627248
michael-delgaudio,271,146,8,5.846362652698227,4.9219379555211225,4.9219379555211225,4.9219379555211225,4.9219379555211225,0.5143467266755718,0.5143467266755718,0.5143467266755718,5.310807710724125,0.46585707059931514
paul-mclanahan,24,12,1,3.2032433566073997,3.0566416671474377,3.0566416671474377,3.0566416671474377,,0.5441065696918618,0.5441065696918618,,7.4893814527525056,-0.3972111856463533
peteris-kisis,110,29,1,3.7021952052934517,3.174253482926437,3.174253482926437,3.174253482926437,3.174253482926437,0.6666800278507641,0.6666800278507641,0.6666800278507641,4.799650857343485,0.4368991482229469
louisa,193,91,4,5.608287866028122,4.361143476764106,4.361143476764106,4.361143476764106,4.361143476764106,0.5556854395524491,0.5556854395524491,0.5556854395524491,6.24887298724105,0.2908214064607773
caleb-wong,906,352,10,7.120120232196235,5.30707854471192,5.30707854471192,5.30707854471192,5.30707854471192,0.5604020822974857,0.5604020822974857,0.5604020822974857,6.278495169123342,0.4621508679902235
diogo-ribeiro-novaes,280,135,4,6.312252548373944,5.047004977260732,5.047004977260732,5.047004977260732,5.047004977260732,0.5018519888566209,0.5018519888566209,0.5018519888566209,6.3777977466360785,0.32722132683766314
jon-stanley,1457,445,2,6.6569458434872475,4.454844335504218,4.454844335504218,4.454844335504218,4.454844335504218,0.6637140117619871,0.6637140117619871,0.6637140117619871,8.233619676759702,0.300336773898936
chris-pendleton,1720,818,10,8.744440813866186,6.488905476059625,6.488905476059625,6.488905476059625,6.488905476059625,0.48924738180148214,0.48924738180148214,0.48924738180148214,7.5292943468282125,0.38914757966823416
brandon-gerena,65,50,18,5.4396862287065,4.9551127575550575,4.9551127575550575,4.9551127575550575,,0.3259342730688679,0.3259342730688679,,6.45299113310406,-0.06112842472045444
matthew-lucero,1126,418,26,6.798417543543583,5.185939115039681,5.185939115039681,5.185939115039681,5.185939115039681,0.5849465428332782,0.5849465428332782,0.5849465428332782,5.062553456360321,0.596515553734818
edward-neve,252,72,11,4.610277652430137,3.4422509258938,3.4422509258938,3.4422509258938,3.4422509258938,0.6814369808191223,0.6814369808191223,0.6814369808191223,8.775978780690036,-0.11401542747007606
derek-pillie,958,306,3,6.706642696838169,5.204563251900856,5.204563251900856,5.204563251900856,5.204563251900856,0.5738054546185508,0.5738054546185508,0.5738054546185508,7.539778599885501,0.33109622023987706
diogo-melo,296,106,1,5.719638347383399,4.394210119757991,4.394210119757991,4.394210119757991,4.394210119757991,0.5838200128448219,0.5838200128448219,0.5838200128448219,7.669244807528178,0.13476503371419352
bijan-himself,423,115,3,5.3580964291792625,4.033299846852174,4.033299846852174,4.033299846852174,4.033299846852174,0.6451194566458035,0.6451194566458035,0.6451194566458035,3.764314928595023,0.6729299731977016
phillip-habermann,6,4,1,1.7924812503605778,2.2156821434752767,2.2156821434752767,,,0.4757001335425192,,,8.584962500721156,-0.5168240237968943
lachlan-donald,247,101,3,5.624280363635953,4.333877938634471,4.333877938634471,4.333877938634471,4.333877938634471,0.5780281745123739,0.5780281745123739,0.5780281745123739,6.3755508922075865,0.30969907564736654
charlie-parks,31,23,2,4.297276053077189,3.9379509133844395,3.9379509133844395,3.9379509133844395,,0.3946896743681875,0.3946896743681875,,5.882750321147377,-0.1254918855577844
ryan-hinchliffe,284,126,0,5.904463182899668,4.619816730417824,4.619816730417824,4.619816730417824,4.619816730417824,0.5545048620461908,0.5545048620461908,0.5545048620461908,,
tyler-gillies,191,53,12,4.51071062059526,2.315662249847725,2.315662249847725,2.315662249847725,2.315662249847725,0.7916325320823059,0.7916325320823059,0.7916325320823059,7.636824918872023,-0.00648652186422284
lena-vazhenina,48,21,3,3.718970179569138,3.1914071432692324,3.1914071432692324,3.1914071432692324,,0.6002245832263333,0.6002245832263333,,3.216956100904048,0.5960556276323089
laura626,455,246,3,6.882668818247657,5.5721551240834355,5.5721551240834355,5.5721551240834355,5.5721551240834355,0.48189245106611345,0.48189245106611345,0.48189245106611345,5.186465133327435,0.5254838512725261
louisana-wong,295,207,3,7.271833950724667,6.238011565859575,6.238011565859575,6.238011565859575,6.238011565859575,0.3535316114113217,0.3535316114113217,0.3535316114113217,7.493539393431681,0.1648848229721749
joe-lazarus,31,12,6,2.7989465067374106,2.437779136857034,2.437779136857034,2.437779136857034,,0.6861195495876549,0.6861195495876549,,8.822732031261996,-0.5324700635734604
lukas-barry,47,33,1,4.628848957968554,4.210736710142725,4.210736710142725,4.210736710142725,,0.4149201469594508,0.4149201469594508,,5.423519785433479,0.1069273930949292
michael-m,680,171,2,5.774805549446251,4.285589977611277,4.285589977611277,4.285589977611277,4.285589977611277,0.6442640539510021,0.6442640539510021,0.6442640539510021,7.975895236626388,0.2359458311746307
daisuke-sasaki6,63,35,7,4.303224205125446,3.65600616680092,3.65600616680092,3.65600616680092,,0.5525845482089068,0.5525845482089068,,5.730189127907021,0.13229363813404524
